Date;CutFlowers;PotOwn;PotPurchased;Wholesale;FruitsVegs;Commodity;mean_temp;mean_humid;mean_prec_height_mm;total_prec_height_mm;mean_prec_flag;total_prec_flag;mean_sun_dur_min;total_sun_dur_h;public_holiday;school_holiday
2018-11-12;52,2000000000;6,5000000000;31,2000000000;0,0000000000;0,0000000000;26,9300000000;11,5666666667;72,2500000000;0,0000000000;0,0000000000;0,0000000000;False;18,8888888889;7,5555555556;no;no
2018-11-13;60,6000000000;0,6000000000;0,0000000000;0,0000000000;9,8500000000;14,9000000000;8,7625000000;86,5416666667;0,1083333333;2,6000000000;0,4583333333;True;1,6666666667;0,6666666667;no;no
2018-11-14;583,2000000000;91,2000000000;0,0000000000;0,0000000000;23,5700000000;16,7500000000;4,8750000000;91,0833333333;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-11-15;381,7000000000;0,0000000000;120,8000000000;0,0000000000;4,7000000000;48,4400000000;5,1375000000;81,7500000000;0,0000000000;0,0000000000;0,0000000000;False;14,2777777778;5,7111111111;no;no
2018-11-16;127,1000000000;3,6000000000;1,9000000000;0,0000000000;2,1500000000;153,6100000000;1,6166666667;79,5833333333;0,0000000000;0,0000000000;0,0000000000;False;25,0555555556;10,0222222222;no;no
2018-11-17;191,3000000000;0,0000000000;39,5000000000;0,0000000000;0,0000000000;275,2500000000;4,4958333333;63,1250000000;0,0000000000;0,0000000000;0,0000000000;False;25,7777777778;10,3111111111;no;no
2018-11-18;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;2,0250000000;53,0833333333;0,0000000000;0,0000000000;0,0000000000;False;25,6666666667;10,2666666667;no;no
2018-11-19;447,7000000000;0,0000000000;29,3000000000;0,0000000000;5,1000000000;71,4000000000;2,0916666667;71,7916666667;0,0125000000;0,3000000000;0,3333333333;True;0,0000000000;0,0000000000;no;no
2018-11-20;144,6000000000;0,0000000000;3,0000000000;0,0000000000;0,0000000000;63,7400000000;1,9416666667;75,3333333333;0,0541666667;1,3000000000;0,1666666667;True;0,0000000000;0,0000000000;no;no
2018-11-21;74,5000000000;3,5000000000;42,1000000000;0,0000000000;7,8000000000;164,4400000000;1,2333333333;84,8333333333;0,0000000000;0,0000000000;0,1250000000;True;0,0000000000;0,0000000000;no;no
2018-11-22;154,5100000000;0,0000000000;112,3000000000;0,0000000000;0,0000000000;70,2800000000;3,1708333333;83,9583333333;0,0000000000;0,0000000000;0,0833333333;True;0,0000000000;0,0000000000;no;no
2018-11-23;284,9000000000;6,8000000000;33,3000000000;0,0000000000;0,0000000000;111,2500000000;1,7416666667;87,4166666667;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-11-24;1070,1000000000;0,0000000000;112,1000000000;0,0000000000;0,0000000000;2086,2000000000;3,7375000000;92,9583333333;0,0541666667;1,3000000000;0,3750000000;True;0,1111111111;0,0444444444;no;no
2018-11-25;499,6000000000;0,0000000000;162,2500000000;0,0000000000;0,0000000000;1142,9000000000;3,2583333333;89,5000000000;0,0000000000;0,0000000000;0,1666666667;True;5,3888888889;2,1555555556;no;no
2018-11-26;182,7000000000;0,0000000000;37,9000000000;0,0000000000;0,0000000000;152,9000000000;2,9458333333;81,2083333333;0,0000000000;0,0000000000;0,0833333333;True;0,0000000000;0,0000000000;no;no
2018-11-27;283,7000000000;3,9000000000;45,8000000000;0,0000000000;0,0000000000;165,1900000000;2,3583333333;74,7916666667;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-11-28;184,3000000000;0,0000000000;59,3000000000;0,0000000000;12,8500000000;323,9000000000;1,5500000000;74,0416666667;0,0000000000;0,0000000000;0,0000000000;False;16,5555555556;6,6222222222;no;no
2018-11-29;582,4000000000;12,9000000000;0,0000000000;0,0000000000;2,4000000000;256,8000000000;2,0333333333;61,7500000000;0,0000000000;0,0000000000;0,0000000000;False;13,1666666667;5,2666666667;no;no
2018-11-30;355,4000000000;0,0000000000;125,2000000000;0,0000000000;5,1000000000;193,9500000000;1,5083333333;78,2500000000;0,1541666667;3,7000000000;0,5000000000;True;0,0000000000;0,0000000000;no;no
2018-12-01;636,0000000000;3,0000000000;50,0000000000;0,0000000000;0,0000000000;151,5500000000;5,0500000000;91,3750000000;0,0125000000;0,3000000000;0,2500000000;True;3,3888888889;1,3555555556;no;no
2018-12-02;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;8,0625000000;90,8333333333;0,4708333333;11,3000000000;0,9166666667;True;0,0000000000;0,0000000000;no;no
2018-12-03;252,9000000000;0,0000000000;52,3000000000;0,0000000000;0,0000000000;243,0000000000;11,0000000000;90,3750000000;1,1208333333;26,9000000000;0,9583333333;True;0,8333333333;0,3333333333;no;no
2018-12-04;249,3000000000;21,9000000000;42,8000000000;0,0000000000;4,2000000000;172,4300000000;5,6291666667;81,3333333333;0,0458333333;1,1000000000;0,2500000000;True;4,8888888889;1,9555555556;no;no
2018-12-05;100,8000000000;0,0000000000;35,4000000000;0,0000000000;4,2500000000;12,6900000000;-0,3916666667;94,2083333333;0,0000000000;0,0000000000;0,0416666667;True;0,0000000000;0,0000000000;no;no
2018-12-06;219,8000000000;0,0000000000;33,0000000000;0,0000000000;7,6800000000;124,0000000000;5,5625000000;88,5833333333;0,0166666667;0,4000000000;0,4583333333;True;0,0000000000;0,0000000000;no;no
2018-12-07;122,1000000000;0,0000000000;25,9000000000;0,0000000000;9,6500000000;90,1000000000;10,8250000000;80,9166666667;0,0666666667;1,6000000000;0,8750000000;True;0,0000000000;0,0000000000;no;no
2018-12-08;197,4000000000;0,0000000000;104,6000000000;7,5000000000;5,1000000000;73,2500000000;6,5541666667;78,5833333333;0,2708333333;6,5000000000;0,9583333333;True;0,1666666667;0,0666666667;no;no
2018-12-09;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;7,4000000000;77,4583333333;0,1500000000;3,6000000000;0,7916666667;True;0,0000000000;0,0000000000;no;no
2018-12-10;109,9000000000;0,0000000000;174,0000000000;0,0000000000;0,0000000000;61,0500000000;3,8833333333;77,2083333333;0,0833333333;2,0000000000;0,4166666667;True;10,1111111111;4,0444444444;no;no
2018-12-11;127,6000000000;85,0000000000;37,3000000000;0,0000000000;1,5000000000;210,0500000000;3,3083333333;77,8750000000;0,0208333333;0,5000000000;0,5833333333;True;0,5000000000;0,2000000000;no;no
2018-12-12;95,8000000000;0,0000000000;30,0000000000;0,0000000000;2,9700000000;71,0300000000;2,0833333333;80,7083333333;0,0125000000;0,3000000000;0,3750000000;True;4,9444444444;1,9777777778;no;no
2018-12-13;206,1000000000;0,0000000000;44,9000000000;0,0000000000;2,0000000000;79,9500000000;-0,9916666667;72,3750000000;0,0000000000;0,0000000000;0,0000000000;False;4,2222222222;1,6888888889;no;no
2018-12-14;194,4000000000;0,0000000000;98,8000000000;0,0000000000;3,1500000000;15,4000000000;-0,2875000000;65,9166666667;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-12-15;83,9000000000;0,0000000000;0,0000000000;0,0000000000;15,5900000000;15,2700000000;-0,5708333333;62,8750000000;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-12-16;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-1,7416666667;82,0416666667;0,0208333333;0,5000000000;0,3750000000;True;0,0000000000;0,0000000000;no;no
2018-12-17;156,8000000000;0,0000000000;151,0000000000;0,0000000000;51,7900000000;63,5900000000;2,1041666667;94,4583333333;0,0125000000;0,3000000000;0,7916666667;True;0,0000000000;0,0000000000;no;no
2018-12-18;186,9000000000;0,0000000000;166,5000000000;0,0000000000;9,7500000000;104,7500000000;3,1375000000;88,9166666667;0,0000000000;0,0000000000;0,2083333333;True;6,4444444444;2,5777777778;no;no
2018-12-19;315,5000000000;2,0000000000;96,2000000000;0,0000000000;20,7300000000;295,9900000000;0,8500000000;91,7083333333;0,2583333333;6,2000000000;0,5833333333;True;0,0000000000;0,0000000000;no;no
2018-12-20;323,4000000000;0,0000000000;172,0000000000;0,0000000000;33,9000000000;215,8900000000;4,5625000000;91,6666666667;0,1416666667;3,4000000000;0,8333333333;True;0,1666666667;0,0666666667;no;no
2018-12-21;714,7000000000;0,0000000000;124,9000000000;0,0000000000;11,0500000000;265,0000000000;7,5583333333;84,2916666667;0,3333333333;8,0000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2018-12-22;521,9000000000;0,0000000000;45,7000000000;0,0000000000;12,0500000000;162,5000000000;9,3208333333;78,2083333333;0,0666666667;1,6000000000;0,4583333333;True;2,8333333333;1,1333333333;no;weihnachtsferien
2018-12-23;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,4541666667;90,3333333333;0,5583333333;13,4000000000;0,7083333333;True;0,0000000000;0,0000000000;no;weihnachtsferien
2018-12-24;948,0000000000;0,0000000000;163,7000000000;0,0000000000;1,4000000000;35,5000000000;4,3416666667;82,2083333333;0,5416666667;13,0000000000;0,3750000000;True;2,4444444444;0,9777777778;no;weihnachtsferien
2018-12-25;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1,4333333333;80,8750000000;0,0000000000;0,0000000000;0,0416666667;True;0,0000000000;0,0000000000;Erster Weihnachtstag;weihnachtsferien
2018-12-26;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-0,1833333333;88,4166666667;0,0125000000;0,3000000000;0,2916666667;True;3,6111111111;1,4444444444;Zweiter Weihnachtstag;weihnachtsferien
2018-12-27;110,9000000000;0,0000000000;48,9000000000;0,0000000000;11,7700000000;21,8700000000;1,6583333333;86,1250000000;0,0000000000;0,0000000000;0,0416666667;True;12,1111111111;4,8444444444;no;weihnachtsferien
2018-12-28;134,6000000000;0,0000000000;41,9000000000;0,0000000000;18,4100000000;73,6800000000;-0,1250000000;90,0000000000;0,0000000000;0,0000000000;0,0416666667;True;7,9444444444;3,1777777778;no;weihnachtsferien
2018-12-29;122,3000000000;0,0000000000;43,1000000000;0,0000000000;9,2600000000;49,3000000000;0,9125000000;91,4583333333;0,0416666667;1,0000000000;0,8750000000;True;0,0000000000;0,0000000000;no;weihnachtsferien
2018-12-30;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;5,8458333333;78,7916666667;0,0291666667;0,7000000000;0,2916666667;True;0,0000000000;0,0000000000;no;weihnachtsferien
2018-12-31;153,3000000000;0,0000000000;105,3000000000;0,0000000000;10,5500000000;142,1400000000;5,8750000000;92,4166666667;0,0458333333;1,1000000000;0,4583333333;True;0,0000000000;0,0000000000;no;weihnachtsferien
2019-01-01;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,0666666667;85,0000000000;0,0625000000;1,5000000000;0,6666666667;True;0,0000000000;0,0000000000;Neujahr;no
2019-01-02;114,3000000000;0,0000000000;61,4000000000;0,0000000000;4,7500000000;25,9000000000;2,1000000000;65,2083333333;0,0291666667;0,7000000000;0,4166666667;True;14,1666666667;5,6666666667;no;no
2019-01-03;156,4000000000;0,0000000000;17,8000000000;0,0000000000;0,0000000000;46,2800000000;-1,0708333333;73,3750000000;0,0000000000;0,0000000000;0,0000000000;False;21,4444444444;8,5777777778;no;no
2019-01-04;298,7000000000;0,0000000000;52,1000000000;0,0000000000;20,5600000000;39,7000000000;0,3916666667;84,3333333333;0,0041666667;0,1000000000;0,5000000000;True;0,0000000000;0,0000000000;no;no
2019-01-05;104,5000000000;0,0000000000;5,0000000000;0,0000000000;3,6000000000;2,5000000000;3,8791666667;91,2916666667;0,2750000000;6,6000000000;0,9166666667;True;0,0000000000;0,0000000000;no;no
2019-01-06;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;4,9083333333;89,2500000000;0,1250000000;3,0000000000;0,5833333333;True;0,0555555556;0,0222222222;Heilige Drei Könige;no
2019-01-07;50,5000000000;0,0000000000;68,2000000000;0,0000000000;13,3900000000;61,9200000000;4,5750000000;82,6666666667;0,0041666667;0,1000000000;0,5000000000;True;0,0000000000;0,0000000000;no;no
2019-01-08;88,0000000000;0,0000000000;87,4000000000;0,0000000000;18,8000000000;65,7500000000;3,9583333333;83,5416666667;0,0958333333;2,3000000000;0,8750000000;True;0,5555555556;0,2222222222;no;no
2019-01-09;67,4000000000;0,0000000000;1,0000000000;0,0000000000;22,7400000000;47,4900000000;1,6041666667;78,5000000000;0,0416666667;1,0000000000;0,5000000000;True;0,0000000000;0,0000000000;no;no
2019-01-10;156,7000000000;0,0000000000;20,8000000000;0,0000000000;16,7000000000;21,0300000000;0,4833333333;71,9166666667;0,0000000000;0,0000000000;0,1250000000;True;0,0000000000;0,0000000000;no;no
2019-01-11;82,4000000000;0,0000000000;19,5000000000;0,0000000000;9,8000000000;17,4800000000;-0,8916666667;86,9583333333;0,2041666667;4,9000000000;0,7500000000;True;0,0000000000;0,0000000000;no;no
2019-01-12;127,5000000000;1,0000000000;0,0000000000;0,0000000000;18,1000000000;15,9000000000;2,3375000000;89,2083333333;0,0500000000;1,2000000000;0,8750000000;True;0,0000000000;0,0000000000;no;no
2019-01-13;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;5,6958333333;87,4583333333;0,3833333333;9,2000000000;0,9583333333;True;0,0000000000;0,0000000000;no;no
2019-01-14;48,3000000000;0,0000000000;58,0000000000;0,0000000000;2,1500000000;60,7000000000;3,9083333333;70,9166666667;0,0250000000;0,6000000000;0,3750000000;True;0,2777777778;0,1111111111;no;no
2019-01-15;105,7000000000;1,2000000000;3,5000000000;0,0000000000;10,5000000000;26,3800000000;3,3958333333;74,0416666667;0,0000000000;0,0000000000;0,3333333333;True;0,0000000000;0,0000000000;no;no
2019-01-16;70,9000000000;4,6000000000;59,9000000000;0,0000000000;16,9500000000;32,0700000000;3,6708333333;75,8750000000;0,0000000000;0,0000000000;0,3333333333;True;0,0000000000;0,0000000000;no;no
2019-01-17;96,7000000000;0,0000000000;7,1000000000;0,0000000000;24,5500000000;5,9400000000;4,1791666667;80,9583333333;0,2250000000;5,4000000000;0,7916666667;True;1,3888888889;0,5555555556;no;no
2019-01-18;194,5000000000;0,0000000000;33,0000000000;0,0000000000;24,4000000000;99,6500000000;-0,3083333333;76,0833333333;0,0000000000;0,0000000000;0,1250000000;True;16,1111111111;6,4444444444;no;no
2019-01-19;112,0000000000;0,0000000000;73,6000000000;0,0000000000;16,9000000000;94,4900000000;-3,5708333333;74,0833333333;0,0000000000;0,0000000000;0,0000000000;False;24,9444444444;9,9777777778;no;no
2019-01-20;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-4,6916666667;77,2916666667;0,0000000000;0,0000000000;0,0000000000;False;24,8333333333;9,9333333333;no;no
2019-01-21;209,0000000000;0,0000000000;24,8000000000;0,0000000000;11,9000000000;84,8700000000;-3,6416666667;74,5416666667;0,0000000000;0,0000000000;0,0000000000;False;14,3888888889;5,7555555556;no;no
2019-01-22;123,4000000000;23,0000000000;24,3000000000;0,0000000000;10,4500000000;59,4400000000;-6,3291666667;80,0833333333;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2019-01-23;164,2000000000;0,0000000000;0,0000000000;0,0000000000;14,7000000000;68,7500000000;-4,1000000000;74,7916666667;0,0000000000;0,0000000000;0,0833333333;True;0,0000000000;0,0000000000;no;no
2019-01-24;150,9500000000;0,0000000000;80,0000000000;0,0000000000;16,0500000000;58,9500000000;-3,3166666667;79,5000000000;0,0125000000;0,3000000000;0,9583333333;True;0,0000000000;0,0000000000;no;no
2019-01-25;183,6000000000;0,0000000000;19,6000000000;0,0000000000;33,1000000000;102,4400000000;-3,2916666667;79,2083333333;0,0000000000;0,0000000000;0,9166666667;True;0,2222222222;0,0888888889;no;no
2019-01-26;162,4000000000;0,0000000000;8,7500000000;0,0000000000;7,9000000000;2,9500000000;1,6500000000;88,9166666667;0,2208333333;5,3000000000;0,7916666667;True;0,0000000000;0,0000000000;no;no
2019-01-27;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;4,1416666667;81,9583333333;0,0541666667;1,3000000000;0,9166666667;True;0,6111111111;0,2444444444;no;no
2019-01-28;305,7000000000;1,2000000000;2,9000000000;0,0000000000;40,0500000000;50,4200000000;1,9375000000;82,9583333333;0,0541666667;1,3000000000;0,8750000000;True;0,0000000000;0,0000000000;no;no
2019-01-29;129,5000000000;0,0000000000;36,0000000000;0,0000000000;25,6000000000;52,5800000000;0,4083333333;81,9583333333;0,0000000000;0,0000000000;0,4583333333;True;0,8333333333;0,3333333333;no;no
2019-01-30;203,4000000000;0,0000000000;3,5000000000;0,0000000000;10,9500000000;0,0000000000;-0,0041666667;71,6250000000;0,0000000000;0,0000000000;0,2083333333;True;4,1111111111;1,6444444444;no;no
2019-01-31;383,6000000000;0,0000000000;42,8000000000;0,0000000000;7,3000000000;102,0900000000;-1,0416666667;74,4166666667;0,0000000000;0,0000000000;0,0000000000;False;15,7222222222;6,2888888889;no;no
2019-02-01;319,8000000000;0,0000000000;10,4000000000;0,0000000000;20,1000000000;66,8500000000;1,0500000000;84,8750000000;0,1500000000;3,6000000000;0,6666666667;True;0,0000000000;0,0000000000;no;no
2019-02-02;263,8000000000;16,6000000000;5,9000000000;0,0000000000;4,6000000000;49,4400000000;1,5750000000;95,3333333333;0,0875000000;2,1000000000;0,2916666667;True;0,0000000000;0,0000000000;no;no
2019-02-03;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1,7875000000;76,7500000000;0,0000000000;0,0000000000;0,2916666667;True;0,0000000000;0,0000000000;no;no
2019-02-04;261,4000000000;20,0000000000;46,6000000000;0,0000000000;7,5000000000;55,5300000000;-0,3083333333;76,4583333333;0,0000000000;0,0000000000;0,0000000000;False;26,8888888889;10,7555555556;no;no
2019-02-05;148,3000000000;4,8000000000;13,1000000000;25,0000000000;18,3700000000;56,8000000000;-1,1666666667;81,5833333333;0,0000000000;0,0000000000;0,1250000000;True;3,2222222222;1,2888888889;no;no
2019-02-06;816,5000000000;0,0000000000;47,8000000000;0,0000000000;19,1000000000;112,7000000000;-2,2208333333;80,8333333333;0,0000000000;0,0000000000;0,0000000000;False;18,6666666667;7,4666666667;no;no
2019-02-07;328,7000000000;0,0000000000;15,9000000000;0,0000000000;6,4000000000;78,4000000000;-2,3583333333;87,7916666667;0,0625000000;1,5000000000;0,2083333333;True;0,0000000000;0,0000000000;no;no
2019-02-08;299,1000000000;3,9000000000;2,0000000000;225,9000000000;12,0500000000;164,6400000000;3,5333333333;80,0416666667;0,0000000000;0,0000000000;0,0000000000;False;15,8333333333;6,3333333333;no;no
2019-02-09;169,7000000000;11,0000000000;30,8000000000;0,0000000000;51,3000000000;48,1500000000;5,7208333333;73,2500000000;0,0458333333;1,1000000000;0,5833333333;True;3,3888888889;1,3555555556;no;no
2019-02-10;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,3166666667;74,8333333333;0,1333333333;3,2000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2019-02-11;177,2000000000;13,5000000000;7,0000000000;286,6400000000;17,1000000000;110,3000000000;3,9416666667;74,1666666667;0,0625000000;1,5000000000;0,5416666667;True;0,8333333333;0,3333333333;no;no
2019-02-12;186,5000000000;42,8000000000;0,0000000000;443,9000000000;20,8000000000;39,5000000000;3,2041666667;70,0833333333;0,0000000000;0,0000000000;0,4166666667;True;0,1111111111;0,0444444444;no;no
2019-02-13;661,9000000000;8,0000000000;19,4000000000;0,0000000000;11,0000000000;47,5000000000;1,3208333333;76,3750000000;0,0000000000;0,0000000000;0,0000000000;False;29,1111111111;11,6444444444;no;no
2019-02-14;1450,9000000000;19,6000000000;106,8000000000;0,0000000000;58,3000000000;99,7500000000;0,0875000000;80,2500000000;0,0000000000;0,0000000000;0,0000000000;False;17,2777777778;6,9111111111;no;no
2019-02-15;247,2000000000;2,0000000000;83,9000000000;0,0000000000;13,1700000000;58,3000000000;0,8041666667;77,2083333333;0,0000000000;0,0000000000;0,0000000000;False;30,3333333333;12,1333333333;no;no
2019-02-16;184,0000000000;0,0000000000;83,5000000000;0,0000000000;4,4800000000;61,9500000000;1,0500000000;77,2500000000;0,0000000000;0,0000000000;0,0000000000;False;30,5000000000;12,2000000000;no;no
2019-02-17;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1,4666666667;77,2083333333;0,0000000000;0,0000000000;0,0000000000;False;30,3888888889;12,1555555556;no;no
2019-02-18;219,8000000000;49,1000000000;29,3000000000;0,0000000000;7,5800000000;42,2500000000;1,6833333333;74,4166666667;0,0000000000;0,0000000000;0,0000000000;False;30,7777777778;12,3111111111;no;no
2019-02-19;224,2000000000;0,0000000000;38,2000000000;224,5500000000;10,6100000000;57,5400000000;1,3416666667;82,4583333333;0,0000000000;0,0000000000;0,2083333333;True;2,6666666667;1,0666666667;no;no
2019-02-20;242,0000000000;14,3000000000;25,3000000000;0,0000000000;14,9000000000;39,8000000000;2,5250000000;82,9166666667;0,0000000000;0,0000000000;0,0000000000;False;4,1111111111;1,6444444444;no;no
2019-02-21;392,0000000000;12,3000000000;34,0000000000;0,0000000000;8,4000000000;51,9200000000;4,5541666667;80,7916666667;0,0000000000;0,0000000000;0,0833333333;True;7,1111111111;2,8444444444;no;no
2019-02-22;374,9000000000;69,2000000000;51,2000000000;560,7500000000;23,0000000000;85,0400000000;7,5916666667;74,7500000000;0,0000000000;0,0000000000;0,1250000000;True;0,3888888889;0,1555555556;no;no
2019-02-23;189,9000000000;20,6000000000;0,0000000000;0,0000000000;24,5500000000;15,5500000000;0,2583333333;63,0000000000;0,0000000000;0,0000000000;0,0000000000;False;25,5555555556;10,2222222222;no;no
2019-02-24;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-0,1541666667;59,4166666667;0,0000000000;0,0000000000;0,0000000000;False;25,5555555556;10,2222222222;no;no
2019-02-25;278,6000000000;63,1000000000;0,0000000000;79,7000000000;16,1000000000;51,5000000000;1,9916666667;65,2500000000;0,0000000000;0,0000000000;0,0000000000;False;31,2222222222;12,4888888889;no;no
2019-02-26;366,4000000000;35,5000000000;7,9000000000;330,8400000000;2,8000000000;102,7500000000;3,4541666667;65,8333333333;0,0000000000;0,0000000000;0,0000000000;False;32,0000000000;12,8000000000;no;no
2019-02-27;237,6000000000;69,6000000000;38,2000000000;0,0000000000;20,7500000000;65,0900000000;4,0083333333;62,5000000000;0,0000000000;0,0000000000;0,0000000000;False;32,3333333333;12,9333333333;no;no
2019-02-28;406,9000000000;79,7000000000;33,4000000000;0,0000000000;12,4000000000;105,0000000000;6,9583333333;63,8333333333;0,0000000000;0,0000000000;0,0000000000;False;30,1111111111;12,0444444444;no;no
2019-03-01;309,1000000000;74,7000000000;67,7000000000;918,3400000000;8,9000000000;108,6000000000;9,0458333333;77,2500000000;0,0958333333;2,3000000000;0,4583333333;True;2,1666666667;0,8666666667;no;no
2019-03-02;225,4000000000;14,8000000000;1,2000000000;0,0000000000;4,5000000000;34,8500000000;6,4458333333;81,8750000000;0,0000000000;0,0000000000;0,3750000000;True;0,0000000000;0,0000000000;no;no
2019-03-03;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;9,9333333333;68,1250000000;0,0000000000;0,0000000000;0,0833333333;True;0,0000000000;0,0000000000;no;no
2019-03-04;231,1000000000;87,7000000000;26,8000000000;307,6000000000;3,0000000000;42,9500000000;8,9125000000;62,9583333333;0,0958333333;2,3000000000;0,3333333333;True;2,1111111111;0,8444444444;no;winterferien
2019-03-05;174,3000000000;31,8000000000;16,7000000000;0,0000000000;8,5500000000;47,6800000000;4,5541666667;79,2083333333;0,1250000000;3,0000000000;0,2916666667;True;0,2222222222;0,0888888889;no;winterferien
2019-03-06;293,1000000000;44,5000000000;18,3000000000;0,0000000000;7,9500000000;58,0400000000;7,1041666667;75,5833333333;0,0000000000;0,0000000000;0,0000000000;False;18,4444444444;7,3777777778;no;winterferien
2019-03-07;145,3000000000;44,6000000000;55,0000000000;0,0000000000;24,0000000000;61,7300000000;9,6625000000;62,8333333333;0,0125000000;0,3000000000;0,1250000000;True;5,0555555556;2,0222222222;no;winterferien
2019-03-08;424,8000000000;15,9000000000;27,1000000000;380,2700000000;7,9000000000;75,0400000000;7,0875000000;71,2916666667;0,0333333333;0,8000000000;0,2916666667;True;3,7222222222;1,4888888889;no;winterferien
2019-03-09;173,3000000000;69,9000000000;11,9000000000;0,0000000000;9,1000000000;71,7500000000;7,9041666667;73,8333333333;0,1958333333;4,7000000000;0,7083333333;True;2,6111111111;1,0444444444;no;winterferien
2019-03-10;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;8,3208333333;76,7083333333;0,3958333333;9,5000000000;0,8333333333;True;4,7222222222;1,8888888889;no;no
2019-03-11;176,8000000000;107,9000000000;0,0000000000;19,8000000000;13,7000000000;27,1500000000;3,7500000000;71,3333333333;0,1250000000;3,0000000000;0,6250000000;True;8,2222222222;3,2888888889;no;no
2019-03-12;200,6000000000;97,2000000000;33,5000000000;178,2500000000;23,6100000000;38,3500000000;5,9958333333;57,2916666667;0,0000000000;0,0000000000;0,1250000000;True;17,2222222222;6,8888888889;no;no
2019-03-13;200,7000000000;0,0000000000;15,6000000000;0,0000000000;32,2400000000;31,9500000000;6,3500000000;64,7916666667;0,0875000000;2,1000000000;0,6666666667;True;4,2222222222;1,6888888889;no;no
2019-03-14;289,4000000000;7,8000000000;48,6000000000;0,0000000000;16,7400000000;192,4900000000;5,2583333333;80,5416666667;0,2291666667;5,5000000000;0,7083333333;True;0,0000000000;0,0000000000;no;no
2019-03-15;226,6000000000;164,0000000000;44,6000000000;320,6000000000;32,7400000000;88,9500000000;8,5208333333;80,5416666667;0,2000000000;4,8000000000;0,8333333333;True;0,0000000000;0,0000000000;no;no
2019-03-16;342,7000000000;108,9000000000;29,1000000000;0,0000000000;25,5500000000;121,2400000000;8,1708333333;84,7500000000;0,5791666667;13,9000000000;0,6250000000;True;0,7222222222;0,2888888889;no;no
2019-03-17;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,7791666667;75,7500000000;0,0458333333;1,1000000000;0,1250000000;True;17,6111111111;7,0444444444;no;no
2019-03-18;234,4000000000;96,5000000000;21,8000000000;0,0000000000;16,2500000000;128,8400000000;3,3375000000;79,9166666667;0,0500000000;1,2000000000;0,3750000000;True;10,0000000000;4,0000000000;no;no
2019-03-19;84,9000000000;139,3000000000;2,0000000000;801,0200000000;4,4000000000;22,4900000000;2,4166666667;75,2500000000;0,0000000000;0,0000000000;0,0000000000;False;13,0000000000;5,2000000000;no;no
2019-03-20;127,7000000000;67,6000000000;6,9000000000;0,0000000000;3,7500000000;35,7000000000;2,9291666667;66,1250000000;0,0000000000;0,0000000000;0,0000000000;False;36,7777777778;14,7111111111;no;no
2019-03-21;248,6000000000;189,1000000000;23,0000000000;0,0000000000;28,7400000000;102,7300000000;5,3291666667;65,3750000000;0,0000000000;0,0000000000;0,0000000000;False;36,9444444444;14,7777777778;no;no
2019-03-22;264,4000000000;244,0000000000;53,4000000000;466,0000000000;29,5800000000;52,0000000000;8,2625000000;67,0833333333;0,0000000000;0,0000000000;0,0000000000;False;36,8888888889;14,7555555556;no;no
